STATUS,CLK,DOUT,D0,D1,D2,D3,D4,D5,D6,D7,A0,t
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.010900
1,1,0,0,0,0,0,0,0,0,1,0.450350,0.011000
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011100
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.011200
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011300
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.011400
1,1,0,0,0,0,0,0,0,0,1,0.451639,0.011500
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011600
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.011700
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011800
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.011900
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012000
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012100
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012200
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012300
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.012400
1,1,0,0,0,0,0,0,0,0,1,0.451639,0.012500
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012600
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.012700
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.012800
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.012900
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.013000
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.013100
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013200
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013300
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013400
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013500
1,1,0,0,0,0,0,0,0,0,1,0.450350,0.013600
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.013700
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.013800
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.013900
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.014000
1,1,0,0,0,0,0,0,0,0,1,0.450350,0.014100
1,1,0,0,0,0,0,0,0,0,1,0.450350,0.014200
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.014300
1,1,0,0,0,0,0,0,0,0,1,0.451317,0.014400
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.014500
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.014600
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.014700
1,1,0,0,0,0,0,0,0,0,1,0.450672,0.014800
1,1,0,0,0,0,0,0,0,0,1,0.450994,0.014900
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.015000
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.015100
1,0,0,0,0,0,0,0,0,0,1,0.450350,0.015200
1,0,0,0,0,0,0,0,0,0,1,0.451639,0.015300
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.015400
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.015500
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.015600
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.015700
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.015800
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.015900
1,0,0,0,0,0,0,0,0,0,1,0.450350,0.016000
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016100
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.016200
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016300
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.016400
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.016500
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016600
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016700
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.016800
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.016900
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.017000
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.017100
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017200
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017300
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017400
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.017500
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017600
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.017700
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.017800
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.017900
1,0,0,0,0,0,0,0,0,0,1,0.450350,0.018000
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.018100
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.018200
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.018300
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.018400
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.018500
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.018600
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.018700
1,0,0,0,0,0,0,0,0,0,1,0.451639,0.018800
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.018900
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019000
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019100
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.019200
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.019300
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.019400
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019500
1,0,0,0,0,0,0,0,0,0,1,0.451317,0.019600
1,0,0,0,0,0,0,0,0,0,1,0.450672,0.019700
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019800
1,0,0,0,0,0,0,0,0,0,1,0.450994,0.019900
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020000
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.020100
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020200
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.020300
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.020400
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020500
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020600
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.020700
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020800
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.020900
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.021000
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.021100
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.021200
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.021300
1,1,0,0,0,0,0,0,0,1,1,0.068940,0.021400
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.021500
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.021600
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.021700
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.021800
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.021900
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.022000
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.022100
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.022200
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.022300
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.022400
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.022500
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.022600
1,1,0,0,0,0,0,0,0,1,1,0.068940,0.022700
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.022800
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.022900
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.023000
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.023100
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.023200
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.023300
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.023400
1,1,0,0,0,0,0,0,0,1,1,0.068940,0.023500
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.023600
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.023700
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.023800
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.023900
1,1,0,0,0,0,0,0,0,1,1,0.070229,0.024000
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.024100
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.024200
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.024300
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.024400
1,1,0,0,0,0,0,0,0,1,1,0.069262,0.024500
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.024600
1,1,0,0,0,0,0,0,0,1,1,0.069584,0.024700
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.024800
1,1,0,0,0,0,0,0,0,1,1,0.069907,0.024900
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.025000
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.025100
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025200
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025300
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025400
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.025500
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.025600
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025700
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025800
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.025900
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.026000
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.026100
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.026200
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.026300
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.026400
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.026500
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.026600
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.026700
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.026800
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.026900
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.027000
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.027100
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.027200
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.027300
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.027400
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.027500
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.027600
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.027700
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.027800
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.027900
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.028000
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.028100
1,0,0,0,0,0,0,0,0,1,1,0.068940,0.028200
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.028300
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.028400
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.028500
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.028600
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.028700
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.028800
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.028900
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.029000
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.029100
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.029200
1,0,0,0,0,0,0,0,0,1,1,0.069584,0.029300
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.029400
1,0,0,0,0,0,0,0,0,1,1,0.070229,0.029500
1,0,0,0,0,0,0,0,0,1,1,0.069262,0.029600
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.029700
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.029800
1,0,0,0,0,0,0,0,0,1,1,0.069907,0.029900
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030000
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030100
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030200
1,1,0,0,0,0,0,0,1,1,1,-0.120154,0.030300
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030400
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.030500
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.030600
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.030700
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.030800
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.030900
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.031000
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.031100
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.031200
1,1,0,0,0,0,0,0,1,1,1,-0.120154,0.031300
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.031400
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.031500
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.031600
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.031700
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.031800
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.031900
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032000
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032100
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.032200
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.032300
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032400
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032500
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.032600
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.032700
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.032800
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.032900
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.033000
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.033100
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.033200
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.033300
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.033400
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.033500
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.033600
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.033700
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.033800
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.033900
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.034000
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.034100
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.034200
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.034300
1,1,0,0,0,0,0,0,1,1,1,-0.121443,0.034400
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.034500
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.034600
1,1,0,0,0,0,0,0,1,1,1,-0.120798,0.034700
1,1,0,0,0,0,0,0,1,1,1,-0.121121,0.034800
1,1,0,0,0,0,0,0,1,1,1,-0.120476,0.034900
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.035000
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.035100
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.035200
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.035300
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.035400
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.035500
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.035600
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.035700
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.035800
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.035900
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036000
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036100
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036200
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.036300
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.036400
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036500
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036600
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036700
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036800
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.036900
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037000
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.037100
1,0,0,0,0,0,0,0,1,1,1,-0.121443,0.037200
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037300
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037400
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037500
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.037600
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.037700
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.037800
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.037900
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038000
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.038100
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038200
1,0,0,0,0,0,0,0,1,1,1,-0.121443,0.038300
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038400
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.038500
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038600
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038700
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.038800
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.038900
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.039000
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039100
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.039200
1,0,0,0,0,0,0,0,1,1,1,-0.120476,0.039300
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039400
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039500
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039600
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039700
1,0,0,0,0,0,0,0,1,1,1,-0.121121,0.039800
1,0,0,0,0,0,0,0,1,1,1,-0.120798,0.039900
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.040000
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.040100
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.040200
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.040300
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.040400
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.040500
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.040600
1,1,1,0,0,0,0,1,0,1,1,-0.025124,0.040700
1,1,1,0,0,0,0,1,0,1,1,-0.026090,0.040800
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.040900
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.041000
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.041100
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.041200
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.041300
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.041400
1,1,1,0,0,0,0,1,0,1,1,-0.026090,0.041500
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.041600
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.041700
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.041800
1,1,1,0,0,0,0,1,0,1,1,-0.024802,0.041900
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.042000
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.042100
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.042200
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.042300
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.042400
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.042500
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.042600
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.042700
1,1,1,0,0,0,0,1,0,1,1,-0.025124,0.042800
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.042900
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.043000
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.043100
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.043200
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.043300
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.043400
1,1,1,0,0,0,0,1,0,1,1,-0.026090,0.043500
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.043600
1,1,1,0,0,0,0,1,0,1,1,-0.025124,0.043700
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.043800
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.043900
1,1,1,0,0,0,0,1,0,1,1,-0.025124,0.044000
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.044100
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.044200
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.044300
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.044400
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.044500
1,1,1,0,0,0,0,1,0,1,1,-0.025768,0.044600
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.044700
1,1,1,0,0,0,0,1,0,1,1,-0.025446,0.044800
1,1,1,0,0,0,0,1,0,1,1,-0.025124,0.044900
1,0,1,0,0,0,0,1,0,1,1,-0.025124,0.045000
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.045100
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.045200
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.045300
1,0,1,0,0,0,0,1,0,1,1,-0.025124,0.045400
1,0,1,0,0,0,0,1,0,1,1,-0.025124,0.045500
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.045600
1,0,1,0,0,0,0,1,0,1,1,-0.026090,0.045700
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.045800
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.045900
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.046000
1,0,1,0,0,0,0,1,0,1,1,-0.024802,0.046100
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.046200
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.046300
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.046400
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.046500
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.046600
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.046700
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.046800
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.046900
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.047000
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.047100
1,0,1,0,0,0,0,1,0,1,1,-0.025124,0.047200
1,0,1,0,0,0,0,1,0,1,1,-0.026090,0.047300
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.047400
1,0,1,0,0,0,0,1,0,1,1,-0.026412,0.047500
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.047600
1,0,1,0,0,0,0,1,0,1,1,-0.026090,0.047700
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.047800
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.047900
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.048000
1,0,1,0,0,0,0,1,0,1,1,-0.026090,0.048100
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.048200
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.048300
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.048400
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.048500
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.048600
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.048700
1,0,1,0,0,0,0,1,0,1,1,-0.025124,0.048800
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.048900
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.049000
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.049100
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.049200
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.049300
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.049400
1,0,1,0,0,0,0,1,0,1,1,-0.024802,0.049500
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.049600
1,0,1,0,0,0,0,1,0,1,1,-0.025124,0.049700
1,0,1,0,0,0,0,1,0,1,1,-0.025768,0.049800
1,0,1,0,0,0,0,1,0,1,1,-0.025446,0.049900
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.050000
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.050100
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.050200
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.050300
1,1,1,0,0,0,1,0,0,1,1,0.021908,0.050400
1,1,1,0,0,0,1,0,0,1,1,0.021264,0.050500
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.050600
1,1,1,0,0,0,1,0,0,1,1,0.021908,0.050700
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.050800
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.050900
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.051000
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.051100
1,1,1,0,0,0,1,0,0,1,1,0.021908,0.051200
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.051300
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.051400
1,1,1,0,0,0,1,0,0,1,1,0.022875,0.051500
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.051600
1,1,1,0,0,0,1,0,0,1,1,0.021908,0.051700
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.051800
1,1,1,0,0,0,1,0,0,1,1,0.021908,0.051900
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.052000
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.052100
1,1,1,0,0,0,1,0,0,1,1,0.022875,0.052200
1,1,1,0,0,0,1,0,0,1,1,0.021586,0.052300
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.052400
1,1,1,0,0,0,1,0,0,1,1,0.021908,0.052500
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.052600
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.052700
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.052800
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.052900
1,1,1,0,0,0,1,0,0,1,1,0.021586,0.053000
1,1,1,0,0,0,1,0,0,1,1,0.021908,0.053100
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.053200
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.053300
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.053400
1,1,1,0,0,0,1,0,0,1,1,0.021908,0.053500
1,1,1,0,0,0,1,0,0,1,1,0.022552,0.053600
1,1,1,0,0,0,1,0,0,1,1,0.022230,0.053700
