0.000000,20.000000,0.406800,0.000000
0.000000,20.000000,0.409000,0.000000
0.000000,20.000000,0.408787,0.000000
0.000000,20.000000,0.408250,0.000000
0.000000,20.000000,0.408800,0.000000
0.000000,20.000000,0.408575,0.000000
0.000000,20.000000,0.409350,0.000000
0.000000,20.000000,0.407112,0.000000
0.000000,20.000000,0.407075,0.000000
0.000000,20.000000,0.407825,0.000000
0.000000,20.000000,0.408350,0.000000
0.000000,20.000000,0.408225,0.000000
0.000000,20.000000,0.408150,0.000000
0.000000,20.000000,0.408813,0.000000
0.000000,20.000000,0.408275,0.000000
0.000000,20.000000,0.409062,0.000000
0.000000,20.000000,0.408513,0.000000
0.000000,20.000000,0.409100,0.000000
0.000000,20.000000,0.408825,0.000000
0.000000,20.000000,0.408075,0.000000
0.000000,20.000000,0.409313,0.000000
0.000000,20.000000,0.406400,0.000000
0.000000,20.000000,0.407288,0.000000
0.000000,20.000000,0.407812,0.000000
0.000000,20.000000,0.408525,0.000000
0.000000,20.000000,0.409362,0.000000
0.000000,20.000000,0.410087,0.000000
0.000000,20.000000,0.409562,0.000000
0.000000,20.000000,0.410975,0.000000
0.000000,20.000000,0.408025,0.000000
0.000000,20.000000,0.407863,0.000000
0.000000,20.000000,0.407550,0.000000
0.000000,20.000000,0.408375,0.000000
0.000000,20.000000,0.408112,0.000000
0.000000,20.000000,0.408762,0.000000
0.000000,20.000000,0.408625,0.000000
0.000000,20.000000,0.409800,0.000000
0.000000,20.000000,0.409375,0.000000
0.000000,20.000000,0.410350,0.000000
0.000000,20.000000,0.410062,0.000000
0.000000,20.000000,0.409537,0.000000
0.000000,20.000000,0.410150,0.000000
0.000000,20.000000,0.408875,0.000000
0.000000,20.000000,0.408100,0.000000
0.000000,20.000000,0.408687,0.000000
0.000000,20.000000,0.409825,0.000000
0.000000,20.000000,0.409825,0.000000
0.000000,20.000000,0.411150,0.000000
0.000000,20.000000,0.409250,0.000000
0.000000,20.000000,0.410800,0.000000
0.000000,20.000000,0.410325,0.000000
0.000000,20.000000,0.409337,0.000000
0.000000,20.000000,0.409788,0.000000
0.000000,20.000000,0.410062,0.000000
0.000000,20.000000,0.410325,0.000000
0.000000,20.000000,0.409300,0.000000
0.000000,20.000000,0.408787,0.000000
0.000000,20.000000,0.409075,0.000000
0.000000,20.000000,0.409262,0.000000
0.000000,20.000000,0.410263,0.000000
0.000000,20.000000,0.409000,0.000000
0.000000,20.000000,0.410250,0.000000
0.000000,20.000000,0.408062,0.000000
0.000000,20.000000,0.408212,0.000000
0.000000,20.000000,0.408825,0.000000
0.000000,20.000000,0.410537,0.000000
0.000000,20.000000,0.411000,0.000000
0.000000,20.000000,0.410975,0.000000
0.000000,20.000000,0.411475,0.000000
0.000000,20.000000,0.410787,0.000000
0.000000,20.000000,0.410250,0.000000
0.000000,20.000000,0.410700,0.000000
0.000000,20.000000,0.409725,0.000000
0.000000,20.000000,0.408800,0.000000
0.000000,20.000000,0.409537,0.000000
0.000000,20.000000,0.409525,0.000000
0.000000,20.000000,0.408738,0.000000
0.000000,20.000000,0.408787,0.000000
0.000000,20.000000,0.408537,0.000000
0.000000,20.000000,0.409137,0.000000
0.000000,20.000000,0.408125,0.000000
0.000000,20.000000,0.409375,0.000000
0.000000,20.000000,0.409600,0.000000
0.000000,20.000000,0.408400,0.000000
0.000000,20.000000,0.410862,0.000000
0.000000,20.000000,0.410825,0.000000
0.000000,20.000000,0.409187,0.000000
0.000000,20.000000,0.409300,0.000000
0.000000,20.000000,0.408813,0.000000
0.000000,20.000000,0.408850,0.000000
0.000000,20.000000,0.410787,0.000000
0.000000,20.000000,0.409712,0.000000
0.000000,20.000000,0.409375,0.000000
0.000000,20.000000,0.410062,0.000000
0.000000,20.000000,0.408837,0.000000
0.000000,20.000000,0.408625,0.000000
0.000000,20.000000,0.408862,0.000000
0.000000,20.000000,0.409300,0.000000
0.000000,20.000000,0.408062,0.000000
0.000000,20.000000,0.407525,0.000000
0.000000,20.000000,0.406537,0.000000
0.000000,20.000000,0.409350,0.000000
0.000000,20.000000,0.409362,0.000000
0.000000,20.000000,0.409625,0.000000
0.000000,20.000000,0.408612,0.000000
0.000000,20.000000,0.407812,0.000000
0.000000,20.000000,0.410312,0.000000
0.000000,20.000000,0.410575,0.000000
0.000000,20.000000,0.407125,0.000000
0.000000,20.000000,0.410275,0.000000
0.000000,20.000000,0.410275,0.000000
0.000000,20.000000,0.410275,0.000000
0.000000,20.000000,0.409812,0.000000
0.000000,20.000000,0.408612,0.000000
0.000000,20.000000,0.410050,0.000000
0.000000,20.000000,0.409075,0.000000
0.000000,20.000000,0.408850,0.000000
0.000000,20.000000,0.409875,0.000000
0.000000,20.000000,0.409013,0.000000
0.000000,20.000000,0.409075,0.000000
0.000000,20.000000,0.407825,0.000000
0.000000,20.000000,0.408612,0.000000
0.000000,20.000000,0.408112,0.000000
0.000000,20.000000,0.409100,0.000000
0.000000,20.000000,0.407825,0.000000
0.000000,20.000000,0.410287,0.000000
0.000000,20.000000,0.409100,0.000000
0.000000,20.000000,0.410162,0.000000
0.000000,20.000000,0.409675,0.000000
1.000000,20.000000,8.492762,0.000000
1.000000,20.000000,8.494037,0.000000
1.000000,20.000000,8.496400,0.000000
1.000000,20.000000,8.496650,0.000000
1.000000,20.000000,8.495613,0.000000
1.000000,20.000000,8.495988,0.000000
1.000000,20.000000,8.496013,0.000000
1.000000,20.000000,8.494975,0.000000
1.000000,20.000000,8.492500,0.000000
1.000000,20.000000,8.495262,0.000000
1.000000,20.000000,8.493975,0.000000
1.000000,20.000000,8.492100,0.000000
1.000000,20.000000,8.494387,0.000000
1.000000,20.000000,8.495163,0.000000
1.000000,20.000000,8.494800,0.000000
1.000000,20.000000,8.493525,0.000000
1.000000,20.000000,8.495613,0.000000
1.000000,20.000000,8.494500,0.000000
1.000000,20.000000,8.493113,0.000000
1.000000,20.000000,8.494750,0.000000
1.000000,20.000000,8.495950,0.000000
1.000000,20.000000,8.496350,0.000000
1.000000,20.000000,8.496025,0.000000
1.000000,20.000000,8.496162,0.000000
1.000000,20.000000,8.494762,0.000000
1.000000,20.000000,8.495425,0.000000
2.000000,20.000000,16.540612,0.000000
2.000000,20.000000,16.540800,0.000000
2.000000,20.000000,16.542000,0.000000
2.000000,20.000000,16.541338,0.000000
2.000000,20.000000,16.538800,0.000000
2.000000,20.000000,16.540612,0.000000
2.000000,20.000000,16.537962,0.000000
2.000000,20.000000,16.538787,0.000000
2.000000,20.000000,16.540050,0.000000
2.000000,20.000000,16.541350,0.000000
2.000000,20.000000,16.541313,0.000000
2.000000,20.000000,16.541250,0.000000
2.000000,20.000000,16.541787,0.000000
2.000000,20.000000,16.538050,0.000000
2.000000,20.000000,16.539375,0.000000
2.000000,20.000000,16.539088,0.000000
2.000000,20.000000,16.538875,0.000000
2.000000,20.000000,16.537475,0.000000
2.000000,20.000000,16.538712,0.000000
3.000000,20.000000,24.574112,0.000000
3.000000,20.000000,24.575187,0.000000
3.000000,20.000000,24.579525,0.000000
3.000000,20.000000,24.577662,0.000000
3.000000,20.000000,24.575925,0.000000
3.000000,20.000000,24.575425,0.000000
3.000000,20.000000,24.574500,0.000000
3.000000,20.000000,24.577762,0.000000
3.000000,20.000000,24.575425,0.000000
3.000000,20.000000,24.574812,0.000000
3.000000,20.000000,24.574550,0.000000
3.000000,20.000000,24.571312,0.000000
3.000000,20.000000,24.571288,0.000000
3.000000,20.000000,24.571450,0.000000
3.000000,20.000000,24.576487,0.000000
3.000000,20.000000,24.573487,0.000000
3.000000,20.000000,24.575437,0.000000
3.000000,20.000000,24.574375,0.000000
3.000000,20.000000,24.572762,0.000000
3.000000,20.000000,24.574675,0.000000
3.000000,20.000000,24.570925,0.000000
3.000000,20.000000,24.572987,0.000000
3.000000,20.000000,24.574862,0.000000
3.000000,20.000000,24.571625,0.000000
3.000000,20.000000,24.571625,0.000000
3.000000,20.000000,24.571200,0.000000
3.000000,20.000000,24.574812,0.000000
3.000000,20.000000,24.568325,0.000000
3.000000,20.000000,24.570025,0.000000
3.000000,20.000000,24.572150,0.000000
3.000000,20.000000,24.576463,0.000000
3.000000,20.000000,24.573787,0.000000
3.000000,20.000000,24.571275,0.000000
3.000000,20.000000,24.573737,0.000000
3.000000,20.000000,24.574887,0.000000
3.000000,20.000000,24.577025,0.000000
3.000000,20.000000,24.577400,0.000000
3.000000,20.000000,24.574925,0.000000
3.000000,20.000000,24.576125,0.000000
3.000000,20.000000,24.574325,0.000000
3.000000,20.000000,24.580462,0.000000
3.000000,20.000000,24.574687,0.000000
3.000000,20.000000,24.575300,0.000000
3.000000,20.000000,24.574962,0.000000
3.000000,20.000000,24.577025,0.000000
3.000000,20.000000,24.576787,0.000000
3.000000,20.000000,24.575712,0.000000
4.000000,20.000000,32.595800,0.000000
4.000000,20.000000,32.589925,0.000000
4.000000,20.000000,32.598962,0.000000
4.000000,20.000000,32.602612,0.000000
4.000000,20.000000,32.603100,0.000000
4.000000,20.000000,32.601000,0.000000
4.000000,20.000000,32.600212,0.000000
4.000000,20.000000,32.604512,0.000000
4.000000,20.000000,32.606737,0.000000
4.000000,20.000000,32.609900,0.000000
4.000000,20.000000,32.605775,0.000000
4.000000,20.000000,32.603250,0.000000
4.000000,20.000000,32.604263,0.000000
4.000000,20.000000,32.602375,0.000000
4.000000,20.000000,32.606000,0.000000
4.000000,20.000000,32.605100,0.000000
4.000000,20.000000,32.604375,0.000000
4.000000,20.000000,32.604163,0.000000
4.000000,20.000000,32.607075,0.000000
4.000000,20.000000,32.604812,0.000000
4.000000,20.000000,32.604912,0.000000
4.000000,20.000000,32.597337,0.000000
4.000000,20.000000,32.604188,0.000000
5.000000,20.000000,40.632413,0.000000
5.000000,20.000000,40.638112,0.000000
5.000000,20.000000,40.638712,0.000000
5.000000,20.000000,40.632400,0.000000
5.000000,20.000000,40.636837,0.000000
5.000000,20.000000,40.640100,0.000000
5.000000,20.000000,40.639888,0.000000
5.000000,20.000000,40.639062,0.000000
5.000000,20.000000,40.645550,0.000000
5.000000,20.000000,40.641012,0.000000
5.000000,20.000000,40.639200,0.000000
5.000000,20.000000,40.637763,0.000000
5.000000,20.000000,40.634775,0.000000
5.000000,20.000000,40.633825,0.000000
5.000000,20.000000,40.632400,0.000000
5.000000,20.000000,40.628338,0.000000
6.000000,20.000000,48.649100,0.000000
6.000000,20.000000,48.649012,0.000000
6.000000,20.000000,48.652050,0.000000
6.000000,20.000000,48.652938,0.000000
6.000000,20.000000,48.648362,0.000000
6.000000,20.000000,48.650487,0.000000
6.000000,20.000000,48.650087,0.000000
6.000000,20.000000,48.656312,0.000000
6.000000,20.000000,48.653688,0.000000
6.000000,20.000000,48.652650,0.000000
6.000000,20.000000,48.656912,0.000000
